Secret key name,Consumed API,Consumed model,Amount spent,Amount After Voucher,Input usage quantity,Output usage quantity,Total usage quantity,Consumption time(UTC),Consumption status
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,30318,672,30990,2026-03-27 08:00-09:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,275783,0,275783,2026-03-27 07:00-08:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,167418,0,167418,2026-03-27 07:00-08:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,901496,947,902443,2026-03-27 07:00-08:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,509585,0,509585,2026-03-27 05:00-06:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,518815,0,518815,2026-03-27 05:00-06:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,2197900,5101,2203001,2026-03-27 05:00-06:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,169333,0,169333,2026-03-27 04:00-05:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,90935,0,90935,2026-03-27 04:00-05:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,721707,678,722385,2026-03-27 04:00-05:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,336853,0,336853,2026-03-27 03:00-04:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,277108,0,277108,2026-03-27 03:00-04:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,901421,957,902378,2026-03-27 03:00-04:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,328438,0,328438,2026-03-27 02:00-03:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,693797,0,693797,2026-03-27 02:00-03:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,4198831,2756,4201587,2026-03-27 02:00-03:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,185041,0,185041,2026-03-27 00:00-01:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,209754,0,209754,2026-03-27 00:00-01:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,829187,2427,831614,2026-03-27 00:00-01:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,164921,0,164921,2026-03-26 23:00-24:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,200996,0,200996,2026-03-26 23:00-24:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,278034,810,278844,2026-03-26 23:00-24:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,237034,0,237034,2026-03-26 20:00-21:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,492833,0,492833,2026-03-26 20:00-21:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,7599,2452,10051,2026-03-26 20:00-21:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,813901,0,813901,2026-03-26 19:00-20:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,2162513,0,2162513,2026-03-26 19:00-20:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,461229,9724,470953,2026-03-26 19:00-20:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,41795,0,41795,2026-03-26 15:00-16:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,180515,0,180515,2026-03-26 15:00-16:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,9213,1947,11160,2026-03-26 15:00-16:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,1823463,0,1823463,2026-03-26 13:00-14:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,1376591,0,1376591,2026-03-26 13:00-14:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,2519021,11853,2530874,2026-03-26 13:00-14:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,497636,0,497636,2026-03-26 12:00-13:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,462180,0,462180,2026-03-26 12:00-13:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,271550,1368,272918,2026-03-26 12:00-13:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,152324,0,152324,2026-03-26 10:00-11:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,31632,0,31632,2026-03-26 10:00-11:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,13527,1609,15136,2026-03-26 10:00-11:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,960389,0,960389,2026-03-26 09:00-10:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,454920,0,454920,2026-03-26 09:00-10:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,396470,2684,399154,2026-03-26 09:00-10:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,2293283,0,2293283,2026-03-26 08:00-09:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,592322,0,592322,2026-03-26 08:00-09:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,1635973,5220,1641193,2026-03-26 08:00-09:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,833940,0,833940,2026-03-26 07:00-08:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,1255351,0,1255351,2026-03-26 07:00-08:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,1051220,4738,1055958,2026-03-26 07:00-08:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,286519,0,286519,2026-03-26 06:00-07:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,561052,0,561052,2026-03-26 06:00-07:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,1318528,5952,1324480,2026-03-26 06:00-07:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,33880,0,33880,2026-03-26 05:00-06:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,94155,0,94155,2026-03-26 05:00-06:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,2031,1708,3739,2026-03-26 05:00-06:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,1193303,0,1193303,2026-03-26 03:00-04:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,619099,0,619099,2026-03-26 03:00-04:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,1294844,5280,1300124,2026-03-26 03:00-04:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,31519,0,31519,2026-03-26 00:00-01:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,204332,0,204332,2026-03-26 00:00-01:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,47133,3756,50889,2026-03-26 00:00-01:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,682978,0,682978,2026-03-25 23:00-24:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,778553,0,778553,2026-03-25 23:00-24:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,2440693,6991,2447684,2026-03-25 23:00-24:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,415763,0,415763,2026-03-25 22:00-23:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,661028,0,661028,2026-03-25 22:00-23:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,1778299,9405,1787704,2026-03-25 22:00-23:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,33880,0,33880,2026-03-25 20:00-21:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,17107,0,17107,2026-03-25 20:00-21:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,1858,582,2440,2026-03-25 20:00-21:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,119857,0,119857,2026-03-25 19:00-20:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,46926,0,46926,2026-03-25 19:00-20:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,24232,2755,26987,2026-03-25 19:00-20:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,1311793,0,1311793,2026-03-25 15:00-16:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,777730,0,777730,2026-03-25 15:00-16:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,5975993,18520,5994513,2026-03-25 15:00-16:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,285071,0,285071,2026-03-25 14:00-15:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,154545,0,154545,2026-03-25 14:00-15:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,743571,2382,745953,2026-03-25 14:00-15:00,SUCCESS
coding_plan,code_plan_resource_package,coding-plan-vlm,0.0000,0.0000,1,0,1,2026-03-25 14:00-15:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,519017,0,519017,2026-03-25 10:00-11:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,168973,0,168973,2026-03-25 10:00-11:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,2869707,4327,2874034,2026-03-25 10:00-11:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,491436,0,491436,2026-03-25 07:00-08:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,265256,0,265256,2026-03-25 07:00-08:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,1182062,6839,1188901,2026-03-25 07:00-08:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,2772282,0,2772282,2026-03-25 06:00-07:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,1062215,0,1062215,2026-03-25 06:00-07:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,6798012,39930,6837942,2026-03-25 06:00-07:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,760169,0,760169,2026-03-25 05:00-06:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,202535,0,202535,2026-03-25 05:00-06:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,1251989,17415,1269404,2026-03-25 05:00-06:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,1783359,0,1783359,2026-03-25 04:00-05:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,811366,0,811366,2026-03-25 04:00-05:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,5423096,18155,5441251,2026-03-25 04:00-05:00,SUCCESS
coding_plan,code_plan_resource_package,coding-plan-vlm,0.0000,0.0000,3,0,3,2026-03-25 04:00-05:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,1386920,0,1386920,2026-03-25 03:00-04:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,707928,0,707928,2026-03-25 03:00-04:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,8106765,11305,8118070,2026-03-25 03:00-04:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,530691,0,530691,2026-03-25 02:00-03:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,180970,0,180970,2026-03-25 02:00-03:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,2241751,3019,2244770,2026-03-25 02:00-03:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,559024,0,559024,2026-03-25 00:00-01:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,391650,0,391650,2026-03-25 00:00-01:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,1669995,7785,1677780,2026-03-25 00:00-01:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,1903751,0,1903751,2026-03-24 23:00-24:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,617640,0,617640,2026-03-24 23:00-24:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,6248204,13206,6261410,2026-03-24 23:00-24:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,1396331,0,1396331,2026-03-24 22:00-23:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,1789013,0,1789013,2026-03-24 22:00-23:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,7455838,14388,7470226,2026-03-24 22:00-23:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,57909,0,57909,2026-03-24 21:00-22:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,145712,0,145712,2026-03-24 21:00-22:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,376078,1002,377080,2026-03-24 21:00-22:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,33880,0,33880,2026-03-24 20:00-21:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,17107,0,17107,2026-03-24 20:00-21:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,1966,739,2705,2026-03-24 20:00-21:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,46483,0,46483,2026-03-24 19:00-20:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,182701,0,182701,2026-03-24 19:00-20:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,39085,3475,42560,2026-03-24 19:00-20:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,231636,0,231636,2026-03-24 17:00-18:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,1509663,3106,1512769,2026-03-24 17:00-18:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,1113281,0,1113281,2026-03-24 16:00-17:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,3509374,0,3509374,2026-03-24 16:00-17:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,11607022,27665,11634687,2026-03-24 16:00-17:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,758303,0,758303,2026-03-24 15:00-16:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,4063445,0,4063445,2026-03-24 15:00-16:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,8583145,51254,8634399,2026-03-24 15:00-16:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,1252483,0,1252483,2026-03-24 14:00-15:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0026,0.0026,2948835,0,2948835,2026-03-24 14:00-15:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0227,0.0227,7220164,31426,7251590,2026-03-24 14:00-15:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,155626,0,155626,2026-03-24 13:00-14:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,472334,0,472334,2026-03-24 13:00-14:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,359958,6729,366687,2026-03-24 13:00-14:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,191898,0,191898,2026-03-24 12:00-13:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,70362,0,70362,2026-03-24 12:00-13:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,160834,1836,162670,2026-03-24 12:00-13:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,139540,0,139540,2026-03-24 11:00-12:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,77564,0,77564,2026-03-24 11:00-12:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,15525,2795,18320,2026-03-24 11:00-12:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,2348712,0,2348712,2026-03-24 10:00-11:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,1138556,0,1138556,2026-03-24 10:00-11:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,3022146,9142,3031288,2026-03-24 10:00-11:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,107260,0,107260,2026-03-24 09:00-10:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,79417,0,79417,2026-03-24 09:00-10:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,30525,0,30525,2026-03-24 09:00-10:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,825947,0,825947,2026-03-24 08:00-09:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,493514,0,493514,2026-03-24 08:00-09:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,2823856,13507,2837363,2026-03-24 08:00-09:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,172874,0,172874,2026-03-24 07:00-08:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,157499,0,157499,2026-03-24 07:00-08:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,136999,256,137255,2026-03-24 07:00-08:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,320847,0,320847,2026-03-24 06:00-07:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,36822,0,36822,2026-03-24 06:00-07:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,250284,255,250539,2026-03-24 06:00-07:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,5354990,0,5354990,2026-03-24 05:00-06:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,1511941,0,1511941,2026-03-24 05:00-06:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,10946324,21438,10967762,2026-03-24 05:00-06:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,4128865,0,4128865,2026-03-24 04:00-05:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,1180590,0,1180590,2026-03-24 04:00-05:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,16373456,34952,16408408,2026-03-24 04:00-05:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,868649,0,868649,2026-03-24 03:00-04:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,5287197,0,5287197,2026-03-24 03:00-04:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,18664539,44140,18708679,2026-03-24 03:00-04:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,378152,0,378152,2026-03-24 02:00-03:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,1012624,0,1012624,2026-03-24 02:00-03:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,3609171,10256,3619427,2026-03-24 02:00-03:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,279215,0,279215,2026-03-24 00:00-01:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,1391371,0,1391371,2026-03-24 00:00-01:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,7077251,13183,7090434,2026-03-24 00:00-01:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,190764,0,190764,2026-03-23 23:00-24:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,281113,0,281113,2026-03-23 23:00-24:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,1048320,10241,1058561,2026-03-23 23:00-24:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,148372,0,148372,2026-03-23 22:00-23:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,120560,0,120560,2026-03-23 22:00-23:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,731999,1427,733426,2026-03-23 22:00-23:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,33305,0,33305,2026-03-23 20:00-21:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,712,187,899,2026-03-23 20:00-21:00,SUCCESS
coding_plan,cache-create(Text API),MiniMax-M2.7,0.0000,0.0000,241032,0,241032,2026-03-23 16:00-17:00,SUCCESS
coding_plan,cache-read(Text API),MiniMax-M2.7,0.0000,0.0000,1745660,0,1745660,2026-03-23 16:00-17:00,SUCCESS
coding_plan,chatcompletion-v2(Text API),MiniMax-M2.7,0.0000,0.0000,4474328,32334,4506662,2026-03-23 16:00-17:00,SUCCESS
